Flight Time	 ECEF-X-POS	 ECEF-Y-POS	 ECEF-Z-POS	 ECEF-X-VEL	 ECEF-Y-VEL	 ECEF-Z-VEL	 Lat	 Long	 Alt	 rV Sample Number	 SVs Used	 SNR 1	 SNR 2	 SNR 3	 SNR 4	 SNR 5	 SNR 6	 SNR 7	 SNR 8	 SNR 9	 SNR 10	 SNR 11	 SNR 12	 SNR 13	 SNR 14	 SNR 15	 SNR 16	 SNR 17	 SNR 18	 SNR 19	 SNR 20	 SNR 21	 SNR 22	 SNR 23	 SNR 24	 SNR 25	 SNR 26	 SNR 27	 SNR 28	 SNR 29	 SNR 30	 SNR 31	 SNR 32	 SNR 133	 SNR 135	 SNR 138	 GPS Time (mSec of week)	 
597.85	-2023650.43	-1335220.966	5903166.408	280.26	186.8112	-500.6542	67.806314	-146.582848	21.816024	48759	13	0	39	0	41	42	35	0	0	37	0	0	37	0	0	0	36	0	0	0	35	39	0	35	0	42	35	0	0	42	0	38	0	0	0	0	374415850	 
597.9	-2023636.427	-1335211.643	5903141.449	278.479	184.9931	-497.2602	67.806369	-146.58285	21.78656	48760	13	0	39	0	41	42	35	0	0	37	0	0	37	0	0	0	36	0	0	0	35	39	0	35	0	42	35	0	0	42	0	38	0	0	0	0	374415900	 
597.95	-2023622.526	-1335202.405	5903116.643	276.6625	183.373	-493.93	67.806424	-146.582851	21.757287	48761	13	0	39	0	41	42	41	0	0	40	0	0	37	0	0	0	36	0	0	0	35	39	0	35	0	42	35	0	0	42	0	38	0	0	0	0	374415950	 
598	-2023608.702	-1335193.211	5903092.016	274.7989	181.8292	-490.5612	67.806478	-146.582852	21.728214	48762	13	0	37	0	41	42	41	0	0	40	0	0	37	0	0	0	36	0	0	0	36	39	0	35	0	42	35	0	0	42	0	38	0	0	0	0	374416000	 
598.05	-2023594.981	-1335184.098	5903067.569	272.9901	180.3874	-487.0385	67.806532	-146.582854	21.699355	48763	13	0	37	0	41	42	41	0	0	40	0	0	37	0	0	0	36	0	0	0	36	39	0	35	0	42	35	0	0	42	0	38	0	0	0	0	374416050	 
598.1	-2023581.362	-1335175.063	5903043.3	271.0589	179.1019	-483.6658	67.806585	-146.582855	21.670711	48764	13	0	37	0	41	42	41	0	0	40	0	0	37	0	0	0	36	0	0	0	36	39	0	35	0	41	35	0	0	42	0	38	0	0	0	0	374416100	 
598.15	-2023567.845	-1335166.077	5903019.184	269.2209	177.85	-480.2862	67.806638	-146.582856	21.642251	48765	13	0	37	0	39	42	41	0	0	40	0	0	37	0	0	0	36	0	0	0	36	39	0	35	0	41	35	0	0	42	0	38	0	0	0	0	374416150	 
598.2	-2023554.405	-1335157.167	5902995.248	267.4237	176.55	-476.7481	67.80669	-146.582857	21.613997	48766	13	0	37	0	39	42	41	0	0	40	0	0	38	0	0	0	36	0	0	0	36	35	0	35	0	41	35	0	0	42	0	41	0	0	0	0	374416200	 
598.25	-2023541.067	-1335148.332	5902971.465	265.6493	175.3317	-473.363	67.806743	-146.582857	21.585933	48767	13	0	37	0	39	42	41	0	0	40	0	0	38	0	0	0	36	0	0	0	36	35	0	35	0	41	35	0	0	42	0	41	0	0	0	0	374416250	 
598.3	-2023527.781	-1335139.547	5902947.836	263.882	174.1493	-470.2048	67.806795	-146.582858	21.558037	48768	13	0	37	0	39	39	41	0	0	40	0	0	38	0	0	0	36	0	0	0	36	35	0	41	0	41	35	0	0	42	0	41	0	0	0	0	374416300	 
598.35	-2023514.597	-1335130.845	5902924.385	262.2337	172.9961	-466.8474	67.806846	-146.582858	21.530357	48769	13	0	37	0	39	39	41	0	0	40	0	0	38	0	0	0	36	0	0	0	36	35	0	41	0	41	35	0	0	42	0	41	0	0	0	0	374416350	 
598.4	-2023501.49	-1335122.198	5902901.089	260.7404	171.7571	-463.6342	67.806897	-146.582858	21.502855	48770	13	0	37	0	39	39	41	0	0	40	0	0	38	0	0	0	36	0	0	0	36	35	0	41	0	41	38	0	0	42	0	41	0	0	0	0	374416400	 
598.45	-2023488.434	-1335113.593	5902877.946	259.3171	170.7009	-460.3718	67.806949	-146.582858	21.47552	48771	13	0	37	0	39	39	41	0	0	40	0	0	38	0	0	0	36	0	0	0	36	35	0	41	0	41	38	0	0	42	0	41	0	0	0	0	374416450	 
598.5	-2023475.454	-1335105.043	5902854.982	257.9863	169.6593	-457.1687	67.807	-146.582857	21.448387	48772	13	0	37	0	39	39	36	0	0	38	0	0	38	0	0	0	36	0	0	0	36	35	0	41	0	41	38	0	0	42	0	41	0	0	0	0	374416500	 
598.55	-2023462.526	-1335096.574	5902832.197	256.8189	168.5292	-453.817	67.807051	-146.582856	21.421453	48773	13	0	39	0	39	39	36	0	0	38	0	0	38	0	0	0	36	0	0	0	40	35	0	41	0	41	38	0	0	42	0	41	0	0	0	0	374416550	 
598.6	-2023449.675	-1335088.122	5902809.541	255.5495	167.7011	-450.6757	67.807102	-146.582856	21.394665	48774	13	0	39	0	39	39	36	0	0	38	0	0	38	0	0	0	36	0	0	0	40	35	0	41	0	41	38	0	0	42	0	41	0	0	0	0	374416600	 
598.65	-2023436.901	-1335079.727	5902787.064	254.3381	166.772	-447.4426	67.807152	-146.582855	21.368079	48775	13	0	39	0	39	39	36	0	0	38	0	0	38	0	0	0	36	0	0	0	40	35	0	41	0	39	38	0	0	42	0	41	0	0	0	0	374416650	 
598.7	-2023424.178	-1335071.357	5902764.741	253.0918	165.9799	-444.2371	67.807203	-146.582855	21.341657	48776	13	0	39	0	41	39	36	0	0	38	0	0	38	0	0	0	36	0	0	0	40	35	0	41	0	39	38	0	0	42	0	41	0	0	0	0	374416700	 
598.75	-2023411.531	-1335063.039	5902742.571	251.8932	165.2073	-441.1144	67.807253	-146.582854	21.315412	48777	13	0	39	0	41	39	36	0	0	38	0	0	40	0	0	0	39	0	0	0	40	36	0	41	0	39	38	0	0	42	0	41	0	0	0	0	374416750	 
598.8	-2023398.962	-1335054.771	5902720.53	250.5015	164.5001	-438.2564	67.807303	-146.582854	21.289321	48778	13	0	39	0	41	39	36	0	0	38	0	0	40	0	0	0	39	0	0	0	40	36	0	41	0	39	38	0	0	42	0	41	0	0	0	0	374416800	 
598.85	-2023386.469	-1335046.526	5902698.667	249.021	163.7497	-435.2478	67.807353	-146.582854	21.263424	48779	13	0	39	0	41	38	36	0	0	38	0	0	40	0	0	0	39	0	0	0	40	36	0	38	0	39	38	0	0	42	0	41	0	0	0	0	374416850	 
598.9	-2023374.053	-1335038.332	5902676.933	247.5234	162.9387	-432.3187	67.807403	-146.582854	21.237681	48780	13	0	39	0	41	38	36	0	0	38	0	0	40	0	0	0	39	0	0	0	40	36	0	38	0	39	38	0	0	42	0	41	0	0	0	0	374416900	 
598.95	-2023361.739	-1335030.218	5902655.327	245.8721	162.0908	-429.5381	67.807452	-146.582853	21.212105	48781	13	0	39	0	41	38	36	0	0	38	0	0	40	0	0	0	39	0	0	0	40	36	0	38	0	39	39	0	0	42	0	41	0	0	0	0	374416950	 
599	-2023349.502	-1335022.13	5902633.874	244.1964	161.1662	-426.7625	67.807501	-146.582854	21.186701	48782	13	0	39	0	41	38	36	0	0	38	0	0	40	0	0	0	39	0	0	0	40	36	0	38	0	39	39	0	0	42	0	41	0	0	0	0	374417000	 
599.05	-2023337.342	-1335014.088	5902612.576	242.5215	160.1225	-423.9427	67.80755	-146.582854	21.161474	48783	13	0	39	0	41	38	40	0	0	41	0	0	40	0	0	0	39	0	0	0	40	36	0	38	0	39	39	0	0	42	0	41	0	0	0	0	374417050	 
599.1	-2023325.285	-1335006.128	5902591.405	240.791	159.0828	-421.176	67.807598	-146.582854	21.136414	48784	13	0	38	0	41	38	40	0	0	41	0	0	40	0	0	0	39	0	0	0	39	36	0	38	0	39	39	0	0	39	0	41	0	0	0	0	374417100	 
599.15	-2023313.304	-1334998.192	5902570.363	238.9105	158.0331	-418.6329	67.807646	-146.582855	21.111503	48785	13	0	38	0	41	38	40	0	0	41	0	0	40	0	0	0	39	0	0	0	39	36	0	38	0	39	39	0	0	39	0	41	0	0	0	0	374417150	 
599.2	-2023301.4	-1334990.335	5902549.448	237.158	156.8744	-415.9551	67.807693	-146.582855	21.08675	48786	13	0	38	0	41	38	40	0	0	41	0	0	40	0	0	0	39	0	0	0	39	36	0	38	0	39	39	0	0	39	0	41	0	0	0	0	374417200	 
599.25	-2023289.598	-1334982.549	5902528.687	235.4778	155.6458	-413.3288	67.80774	-146.582855	21.062186	48787	13	0	38	0	38	38	40	0	0	41	0	0	40	0	0	0	39	0	0	0	39	36	0	38	0	39	39	0	0	39	0	42	0	0	0	0	374417250	 
599.3	-2023277.848	-1334974.795	5902508.031	233.6724	154.4273	-410.7641	67.807787	-146.582855	21.037743	48788	12	0	38	0	38	38	40	0	0	41	0	0	38	0	0	0	30	0	0	0	39	39	0	38	0	39	39	0	0	39	0	42	0	0	0	0	374417300	 
599.35	-2023266.226	-1334967.111	5902487.501	231.9086	153.2878	-408.2981	67.807833	-146.582855	21.013471	48789	12	0	38	0	38	38	40	0	0	41	0	0	38	0	0	0	30	0	0	0	39	39	0	38	0	39	39	0	0	39	0	42	0	0	0	0	374417350	 
599.4	-2023254.654	-1334959.482	5902467.098	230.2449	152.0788	-405.6806	67.807879	-146.582855	20.989344	48790	12	0	38	0	38	43	40	0	0	41	0	0	38	0	0	0	30	0	0	0	39	39	0	39	0	39	39	0	0	39	0	42	0	0	0	0	374417400	 
599.45	-2023243.186	-1334951.877	5902446.873	228.476	151.0103	-403.2795	67.807924	-146.582856	20.96542	48791	12	0	38	0	38	43	40	0	0	41	0	0	38	0	0	0	30	0	0	0	39	39	0	39	0	39	39	0	0	39	0	42	0	0	0	0	374417450	 
599.5	-2023231.794	-1334944.352	5902426.726	226.7468	149.9364	-400.944	67.807969	-146.582856	20.941608	48792	12	0	38	0	38	43	40	0	0	41	0	0	38	0	0	0	30	0	0	0	39	39	0	39	0	39	37	0	0	39	0	42	0	0	0	0	374417500	 
599.55	-2023220.504	-1334936.873	5902406.681	224.9143	148.9117	-398.6258	67.808014	-146.582856	20.917933	48793	12	0	38	0	38	43	40	0	0	41	0	0	38	0	0	0	30	0	0	0	39	39	0	39	0	39	37	0	0	39	0	42	0	0	0	0	374417550	 
599.6	-2023209.291	-1334929.423	5902386.768	223.2046	147.865	-396.3144	67.808058	-146.582858	20.89441	48794	11	0	38	0	38	43	28	0	0	41	0	0	38	0	0	0	30	0	0	0	39	39	0	39	0	39	37	0	0	39	0	42	0	0	0	0	374417600	 
599.65	-2023198.181	-1334922.042	5902366.952	221.2823	146.8844	-394.1136	67.808101	-146.582858	20.871024	48795	11	0	35	0	38	43	28	0	0	41	0	0	38	0	0	0	30	0	0	0	40	39	0	39	0	39	37	0	0	39	0	42	0	0	0	0	374417650	 
599.7	-2023187.173	-1334914.721	5902347.265	219.4457	145.8299	-392.0242	67.808144	-146.58286	20.847802	48796	11	0	35	0	38	43	28	0	0	41	0	0	38	0	0	0	30	0	0	0	40	39	0	39	0	39	37	0	0	39	0	42	0	0	0	0	374417700	 
599.75	-2023176.242	-1334907.429	5902327.68	217.6273	144.7722	-389.8314	67.808187	-146.582861	20.824705	48797	11	0	35	0	38	43	28	0	0	41	0	0	38	0	0	0	30	0	0	0	40	39	0	39	0	41	37	0	0	39	0	42	0	0	0	0	374417750	 
599.8	-2023165.387	-1334900.23	5902308.197	215.7743	143.6677	-387.8437	67.808229	-146.582862	20.801746	48798	11	0	35	0	40	43	28	0	0	41	0	0	38	0	0	0	30	0	0	0	40	39	0	39	0	41	37	0	0	39	0	42	0	0	0	0	374417800	 
599.85	-2023154.635	-1334893.074	5902288.814	214.095	142.6569	-385.7556	67.80827	-146.582863	20.77892	48799	12	0	35	0	40	43	28	0	0	41	0	0	41	0	0	0	41	0	0	0	40	34	0	39	0	41	37	0	0	39	0	42	0	0	0	0	374417850	 
599.9	-2023143.934	-1334885.962	5902269.562	212.5093	141.508	-383.6862	67.808312	-146.582864	20.756242	48800	12	0	35	0	40	43	28	0	0	41	0	0	41	0	0	0	41	0	0	0	40	34	0	39	0	41	37	0	0	39	0	42	0	0	0	0	374417900	 
599.95	-2023133.31	-1334878.9	5902250.387	211.0101	140.4058	-381.5971	67.808353	-146.582865	20.733668	48801	12	0	35	0	40	41	28	0	0	41	0	0	41	0	0	0	41	0	0	0	40	34	0	40	0	41	37	0	0	39	0	42	0	0	0	0	374417950	 
600	-2023122.763	-1334871.885	5902231.341	209.4939	139.393	-379.5708	67.808393	-146.582866	20.711249	48802	12	0	35	0	40	41	28	0	0	41	0	0	41	0	0	0	41	0	0	0	40	34	0	40	0	41	37	0	0	39	0	42	0	0	0	0	374418000	 
600.05	-2023112.267	-1334864.923	5902212.397	208.2542	138.424	-377.5346	67.808433	-146.582867	20.688951	48803	12	0	35	0	40	41	28	0	0	41	0	0	41	0	0	0	41	0	0	0	40	34	0	40	0	41	37	0	0	39	0	42	0	0	0	0	374418050	 
600.1	-2023101.848	-1334858.01	5902193.53	206.9439	137.3093	-375.4522	67.808473	-146.582868	20.666758	48804	12	0	35	0	40	41	28	0	0	41	0	0	41	0	0	0	41	0	0	0	40	34	0	40	0	41	37	0	0	39	0	42	0	0	0	0	374418100	 
600.15	-2023091.659	-1334851.302	5902175.066	205.5614	136.3618	-373.3318	67.808512	-146.582868	20.645055	48805	12	0	35	0	40	41	29	0	0	33	0	0	41	0	0	0	41	0	0	0	40	34	0	40	0	41	37	0	0	39	0	42	0	0	0	0	374418150	 
600.2	-2023081.394	-1334844.49	5902156.508	204.3091	135.3629	-371.1379	67.808551	-146.582868	20.623219	48806	12	0	39	0	40	41	29	0	0	33	0	0	41	0	0	0	41	0	0	0	36	34	0	40	0	41	37	0	0	45	0	42	0	0	0	0	374418200	 
600.25	-2023071.179	-1334837.684	5902138	203.2133	134.4786	-369.0175	67.80859	-146.58287	20.601445	48807	12	0	39	0	40	41	29	0	0	33	0	0	41	0	0	0	41	0	0	0	36	34	0	40	0	41	37	0	0	45	0	42	0	0	0	0	374418250	 
600.3	-2023061.016	-1334830.999	5902119.594	202.0508	133.5212	-366.7927	67.808629	-146.582869	20.579808	48808	12	0	39	0	43	41	29	0	0	33	0	0	41	0	0	0	41	0	0	0	36	34	0	40	0	37	37	0	0	45	0	42	0	0	0	0	374418300	 
600.35	-2023050.904	-1334824.318	5902101.316	200.8083	132.6444	-364.579	67.808667	-146.582869	20.558307	48809	12	0	39	0	43	41	29	0	0	33	0	0	41	0	0	0	41	0	0	0	36	34	0	40	0	37	37	0	0	45	0	38	0	0	0	0	374418350	 
600.4	-2023040.894	-1334817.711	5902083.195	199.7051	131.7732	-362.2759	67.808705	-146.582869	20.536998	48810	11	0	39	0	43	41	29	0	0	33	0	0	39	0	0	0	30	0	0	0	36	38	0	40	0	37	37	0	0	45	0	38	0	0	0	0	374418400	 
600.45	-2023030.91	-1334811.151	5902065.122	198.6125	130.8156	-360.0432	67.808743	-146.582869	20.515752	48811	11	0	39	0	43	41	29	0	0	33	0	0	39	0	0	0	30	0	0	0	36	38	0	40	0	37	37	0	0	45	0	38	0	0	0	0	374418450	 
600.5	-2023021.182	-1334804.778	5902047.378	197.4659	129.8815	-357.8093	67.80878	-146.582868	20.494929	48812	11	0	39	0	43	38	29	0	0	33	0	0	39	0	0	0	30	0	0	0	36	38	0	31	0	37	37	0	0	45	0	38	0	0	0	0	374418500	 
600.55	-2023011.301	-1334798.299	5902029.536	196.4968	128.955	-355.634	67.808817	-146.582867	20.473945	48813	11	0	39	0	43	38	29	0	0	33	0	0	39	0	0	0	30	0	0	0	36	38	0	31	0	37	37	0	0	45	0	38	0	0	0	0	374418550	 
600.6	-2023001.47	-1334791.852	5902011.77	195.5521	127.9592	-353.5389	67.808854	-146.582866	20.453055	48814	11	0	39	0	43	38	29	0	0	33	0	0	39	0	0	0	30	0	0	0	36	38	0	31	0	37	35	0	0	45	0	38	0	0	0	0	374418600	 
600.65	-2022991.666	-1334785.484	5901994.131	194.6774	127.0586	-351.5158	67.808892	-146.582864	20.432308	48815	11	0	39	0	43	38	29	0	0	33	0	0	39	0	0	0	30	0	0	0	36	38	0	31	0	37	35	0	0	45	0	38	0	0	0	0	374418650	 
600.7	-2022981.758	-1334779.053	5901976.388	193.5005	125.8761	-349.0978	67.808929	-146.582862	20.411417	48816	12	0	39	0	43	38	40	0	0	41	0	0	39	0	0	0	30	0	0	0	36	38	0	31	0	37	35	0	0	45	0	38	0	0	0	0	374418700	 
600.75	-2022972.082	-1334772.78	5901958.954	192.6951	124.873	-347.0493	67.808966	-146.58286	20.390919	48817	12	0	40	0	43	38	40	0	0	41	0	0	39	0	0	0	30	0	0	0	38	38	0	31	0	37	35	0	0	44	0	38	0	0	0	0	374418750	 
600.8	-2022962.43	-1334766.557	5901941.623	191.9282	123.9204	-345.0532	67.809003	-146.582857	20.370535	48818	12	0	40	0	43	38	40	0	0	41	0	0	39	0	0	0	30	0	0	0	38	38	0	31	0	37	35	0	0	44	0	38	0	0	0	0	374418800	 
600.85	-2022952.805	-1334760.361	5901924.368	191.1995	123.0935	-343.1505	67.809039	-146.582854	20.350235	48819	12	0	40	0	37	38	40	0	0	41	0	0	39	0	0	0	30	0	0	0	38	38	0	31	0	43	35	0	0	44	0	38	0	0	0	0	374418850	 
600.9	-2022943.23	-1334754.217	5901907.241	190.4823	122.1854	-341.2455	67.809075	-146.582851	20.33008	48820	12	0	40	0	37	38	40	0	0	41	0	0	39	0	0	0	30	0	0	0	38	38	0	31	0	43	35	0	0	44	0	35	0	0	0	0	374418900	 
600.95	-2022933.682	-1334748.053	5901890.112	189.7759	121.4014	-339.2744	67.809112	-146.582848	20.309927	48821	13	0	40	0	37	38	40	0	0	41	0	0	41	0	0	0	39	0	0	0	38	37	0	31	0	43	35	0	0	44	0	35	0	0	0	0	374418950	 
601	-2022924.184	-1334741.986	5901873.164	189.0638	120.6618	-337.4094	67.809148	-146.582844	20.289979	48822	13	0	40	0	37	38	40	0	0	41	0	0	41	0	0	0	39	0	0	0	38	37	0	31	0	43	35	0	0	44	0	35	0	0	0	0	374419000	 
601.05	-2022914.686	-1334735.89	5901856.243	188.2234	119.9123	-335.4771	67.809184	-146.582841	20.270049	48823	13	0	40	0	37	42	40	0	0	41	0	0	41	0	0	0	39	0	0	0	38	37	0	41	0	43	35	0	0	44	0	35	0	0	0	0	374419050	 
601.1	-2022905.291	-1334729.877	5901839.5	187.3561	119.1871	-333.5064	67.80922	-146.582837	20.250333	48824	13	0	40	0	37	42	40	0	0	41	0	0	41	0	0	0	39	0	0	0	38	37	0	41	0	43	35	0	0	44	0	35	0	0	0	0	374419100	 
601.15	-2022895.947	-1334723.908	5901822.834	186.3571	118.5862	-331.7063	67.809255	-146.582833	20.230714	48825	13	0	40	0	37	42	40	0	0	41	0	0	41	0	0	0	39	0	0	0	38	37	0	41	0	43	42	0	0	44	0	35	0	0	0	0	374419150	 
601.2	-2022886.654	-1334717.971	5901806.271	185.3518	117.8734	-329.8874	67.809291	-146.582829	20.211214	48826	13	0	40	0	37	42	40	0	0	41	0	0	41	0	0	0	39	0	0	0	38	37	0	41	0	43	42	0	0	44	0	35	0	0	0	0	374419200	 
601.25	-2022877.464	-1334712.079	5901789.838	184.2742	117.2405	-328.1669	67.809325	-146.582826	20.191875	48827	12	0	40	0	37	42	30	0	0	36	0	0	41	0	0	0	39	0	0	0	38	37	0	41	0	43	42	0	0	44	0	35	0	0	0	0	374419250	 
601.3	-2022868.274	-1334706.221	5901773.429	183.264	116.5626	-326.5259	67.80936	-146.582822	20.172565	48828	12	0	37	0	37	42	30	0	0	36	0	0	41	0	0	0	39	0	0	0	37	37	0	41	0	43	42	0	0	43	0	35	0	0	0	0	374419300	 
601.35	-2022859.16	-1334700.41	5901757.096	182.0872	115.8816	-324.9068	67.809394	-146.582818	20.153361	48829	12	0	37	0	37	42	30	0	0	36	0	0	41	0	0	0	39	0	0	0	37	37	0	41	0	43	42	0	0	43	0	35	0	0	0	0	374419350	 
601.4	-2022850.098	-1334694.623	5901740.866	180.9535	115.1967	-323.3153	67.809429	-146.582814	20.134272	48830	12	0	37	0	39	42	30	0	0	36	0	0	41	0	0	0	39	0	0	0	37	37	0	41	0	42	42	0	0	43	0	35	0	0	0	0	374419400	 
601.45	-2022841.086	-1334688.865	5901724.713	179.8571	114.4939	-321.6646	67.809463	-146.58281	20.115276	48831	12	0	37	0	39	42	30	0	0	36	0	0	41	0	0	0	39	0	0	0	37	37	0	41	0	42	42	0	0	43	0	40	0	0	0	0	374419450	 
601.5	-2022832.126	-1334683.158	5901708.662	178.6945	113.8772	-320.0327	67.809496	-146.582806	20.096403	48832	12	0	37	0	39	42	30	0	0	36	0	0	39	0	0	0	31	0	0	0	37	36	0	41	0	42	42	0	0	43	0	40	0	0	0	0	374419500	 
601.55	-2022823.218	-1334677.476	5901692.688	177.5874	113.2211	-318.3436	67.80953	-146.582802	20.077621	48833	12	0	37	0	39	42	30	0	0	36	0	0	39	0	0	0	31	0	0	0	37	36	0	41	0	42	42	0	0	43	0	40	0	0	0	0	374419550	 
601.6	-2022814.462	-1334671.912	5901676.917	176.4009	112.5332	-316.5295	67.809562	-146.582798	20.059102	48834	11	0	37	0	39	37	30	0	0	36	0	0	39	0	0	0	31	0	0	0	37	36	0	30	0	42	42	0	0	43	0	40	0	0	0	0	374419600	 
601.65	-2022805.656	-1334666.281	5901661.122	175.3525	111.9433	-314.8975	67.809596	-146.582795	20.040529	48835	11	0	37	0	39	37	30	0	0	36	0	0	39	0	0	0	31	0	0	0	37	36	0	30	0	42	42	0	0	43	0	40	0	0	0	0	374419650	 
601.7	-2022796.926	-1334660.677	5901645.405	174.1825	111.3929	-313.3053	67.809628	-146.582792	20.022058	48836	11	0	37	0	39	37	30	0	0	36	0	0	39	0	0	0	31	0	0	0	37	36	0	30	0	42	36	0	0	43	0	40	0	0	0	0	374419700	 
601.75	-2022788.248	-1334655.094	5901629.739	173.0646	110.8739	-311.6958	67.809661	-146.582789	20.003655	48837	11	0	37	0	39	37	30	0	0	36	0	0	39	0	0	0	31	0	0	0	37	36	0	30	0	42	36	0	0	43	0	40	0	0	0	0	374419750	 
601.8	-2022779.595	-1334649.54	5901614.12	171.9565	110.358	-310.0389	67.809693	-146.582786	19.98531	48838	12	0	37	0	39	37	34	0	0	44	0	0	39	0	0	0	31	0	0	0	37	36	0	30	0	42	36	0	0	43	0	40	0	0	0	0	374419800	 
601.85	-2022771.019	-1334644.009	5901598.658	170.811	109.8652	-308.4795	67.809726	-146.582783	19.96714	48839	12	0	39	0	39	37	34	0	0	44	0	0	39	0	0	0	31	0	0	0	38	36	0	30	0	42	36	0	0	46	0	40	0	0	0	0	374419850	 
601.9	-2022762.494	-1334638.532	5901583.247	169.7116	109.352	-306.9061	67.809757	-146.58278	19.949043	48840	12	0	39	0	39	37	34	0	0	44	0	0	39	0	0	0	31	0	0	0	38	36	0	30	0	42	36	0	0	46	0	40	0	0	0	0	374419900	 
601.95	-2022754.021	-1334633.055	5901567.912	168.6303	108.8536	-305.3763	67.809789	-146.582778	19.931033	48841	12	0	39	0	41	37	34	0	0	44	0	0	39	0	0	0	31	0	0	0	38	36	0	30	0	40	36	0	0	46	0	40	0	0	0	0	374419950	 
602	-2022745.65	-1334627.62	5901552.683	167.5178	108.4006	-304.0413	67.80982	-146.582776	19.913163	48842	11	0	39	0	41	37	0	0	0	44	0	0	39	0	0	0	33	0	0	0	38	36	0	30	0	40	36	0	0	46	0	39	0	0	0	0	374420000	 
602.05	-2022737.278	-1334622.22	5901537.476	166.4162	107.8485	-302.6573	67.809851	-146.582774	19.89532	48843	11	0	39	0	41	37	0	0	0	44	0	0	38	0	0	0	33	0	0	0	38	35	0	30	0	40	36	0	0	46	0	39	0	0	0	0	374420050	 
602.1	-2022728.984	-1334616.816	5901522.346	165.3744	107.3349	-301.3454	67.809882	-146.582773	19.877572	48844	11	0	39	0	41	37	0	0	0	44	0	0	38	0	0	0	33	0	0	0	38	35	0	30	0	40	36	0	0	46	0	39	0	0	0	0	374420100	 
602.15	-2022720.613	-1334611.37	5901507.137	164.3545	106.6777	-300.0281	67.809914	-146.582771	19.859717	48845	13	0	39	0	41	36	31	0	0	44	0	0	38	0	0	0	33	0	0	0	38	35	0	42	0	40	36	0	0	46	0	39	0	0	0	0	374420150	 
602.2	-2022712.37	-1334606.043	5901492.137	163.4936	106.1577	-298.8204	67.809944	-146.582769	19.842122	48846	12	0	39	0	41	36	29	0	0	44	0	0	38	0	0	0	33	0	0	0	38	35	0	42	0	40	36	0	0	46	0	39	0	0	0	0	374420200	 
602.25	-2022704.203	-1334600.77	5901477.212	162.5756	105.5399	-297.5215	67.809974	-146.582767	19.824631	48847	12	0	39	0	41	36	28	0	0	44	0	0	38	0	0	0	33	0	0	0	38	35	0	42	0	40	42	0	0	46	0	39	0	0	0	0	374420250	 
602.3	-2022696.062	-1334595.497	5901462.338	161.7752	104.9058	-296.1336	67.810004	-146.582765	19.807195	48848	12	0	39	0	41	36	28	0	0	44	0	0	38	0	0	0	33	0	0	0	38	35	0	42	0	40	42	0	0	46	0	39	0	0	0	0	374420300	 
602.35	-2022688.05	-1334590.302	5901447.618	160.7644	104.2118	-294.6744	67.810034	-146.582763	19.789959	48849	12	0	39	0	41	36	28	0	0	33	0	0	38	0	0	0	33	0	0	0	38	35	0	42	0	40	42	0	0	46	0	39	0	0	0	0	374420350	 
602.4	-2022680.011	-1334585.109	5901432.898	159.9442	103.6072	-293.3014	67.810063	-146.582761	19.772715	48850	12	0	37	0	41	36	28	0	0	33	0	0	38	0	0	0	33	0	0	0	40	35	0	42	0	40	42	0	0	41	0	39	0	0	0	0	374420400	 
602.45	-2022671.973	-1334579.917	5901418.255	159.3057	103.0996	-291.9718	67.810093	-146.582758	19.755543	48851	12	0	37	0	41	36	28	0	0	33	0	0	38	0	0	0	33	0	0	0	40	35	0	42	0	40	42	0	0	41	0	39	0	0	0	0	374420450	 
602.5	-2022664.011	-1334574.795	5901403.662	158.5893	102.5185	-290.6365	67.810122	-146.582756	19.738456	48852	12	0	37	0	41	36	28	0	0	33	0	0	38	0	0	0	33	0	0	0	40	35	0	42	0	40	42	0	0	41	0	39	0	0	0	0	374420500	 
602.55	-2022656.075	-1334569.647	5901389.147	157.7767	101.9736	-289.2892	67.810151	-146.582754	19.721443	48853	12	0	37	0	41	36	28	0	0	33	0	0	38	0	0	0	41	0	0	0	40	35	0	42	0	40	42	0	0	41	0	40	0	0	0	0	374420550	 
602.6	-2022648.19	-1334564.55	5901374.683	157.1074	101.4324	-287.9547	67.81018	-146.582752	19.704505	48854	12	0	37	0	41	36	28	0	0	33	0	0	36	0	0	0	41	0	0	0	40	36	0	42	0	40	42	0	0	41	0	40	0	0	0	0	374420600	 
602.65	-2022640.331	-1334559.483	5901360.322	156.4466	100.9367	-286.6455	67.810209	-146.58275	19.687675	48855	12	0	37	0	41	36	28	0	0	33	0	0	36	0	0	0	41	0	0	0	40	36	0	42	0	40	42	0	0	41	0	40	0	0	0	0	374420650	 
602.7	-2022632.498	-1334554.439	5901346.012	155.6948	100.3929	-285.3068	67.810238	-146.582747	19.670907	48856	12	0	37	0	41	39	28	0	0	33	0	0	36	0	0	0	41	0	0	0	40	36	0	35	0	40	42	0	0	41	0	40	0	0	0	0	374420700	 
602.75	-2022624.741	-1334549.448	5901331.779	154.9336	99.8124	-283.8624	67.810266	-146.582745	19.654245	48857	12	0	37	0	41	39	28	0	0	33	0	0	36	0	0	0	41	0	0	0	40	36	0	35	0	40	42	0	0	41	0	40	0	0	0	0	374420750	 
